year,month,day,hour,PM2.5,PM10,NO2,CO,station
2014,8,20,1,85.0,115.0,44.0,600.0,Aotizhongxin
2014,8,20,2,87.0,134.0,41.0,600.0,Aotizhongxin
2014,8,20,3,99.0,146.0,38.0,600.0,Aotizhongxin
2014,8,20,4,103.0,146.0,43.0,700.0,Aotizhongxin
2014,8,20,5,108.0,140.0,45.0,700.0,Aotizhongxin
2014,8,20,6,112.0,131.0,54.0,800.0,Aotizhongxin
2014,8,20,7,117.0,154.0,64.0,900.0,Aotizhongxin
2014,8,20,8,126.0,184.0,87.0,1000.0,Aotizhongxin
2014,8,20,9,140.0,202.0,97.0,1000.0,Aotizhongxin
2014,8,20,10,148.0,216.0,109.0,1100.0,Aotizhongxin
2014,8,20,11,149.0,192.0,91.0,1100.0,Aotizhongxin
2014,8,20,12,123.0,123.0,46.0,900.0,Aotizhongxin
2014,8,20,13,85.0,85.0,26.0,700.0,Aotizhongxin
2014,8,20,14,82.0,128.0,24.0,800.0,Aotizhongxin
2014,8,20,15,101.0,164.0,26.0,1100.0,Aotizhongxin
2014,8,20,16,113.0,206.0,30.0,1300.0,Aotizhongxin
2014,8,20,17,126.0,171.0,33.0,1300.0,Aotizhongxin
2014,8,20,18,114.0,126.0,39.0,1300.0,Aotizhongxin
2014,8,20,19,102.3,170.1,44.9,1100.0,Aotizhongxin
2014,8,20,20,98.0,144.0,48.0,900.0,Aotizhongxin
2014,8,20,21,92.0,123.0,55.0,700.0,Aotizhongxin
2014,8,20,22,94.0,142.0,62.0,700.0,Aotizhongxin
2014,8,20,23,99.0,141.0,66.0,800.0,Aotizhongxin
2014,8,21,0,108.0,130.0,57.0,800.0,Aotizhongxin
2014,8,21,1,109.0,146.0,64.0,800.0,Aotizhongxin
2014,8,21,2,116.0,154.0,55.0,700.0,Aotizhongxin
2014,8,21,3,124.0,169.0,53.0,700.0,Aotizhongxin
2014,8,21,4,127.0,200.0,73.0,700.0,Aotizhongxin
2014,8,21,5,130.0,183.0,105.0,900.0,Aotizhongxin
2014,8,21,6,135.0,172.0,112.0,1000.0,Aotizhongxin
2014,8,21,7,149.0,205.0,113.0,1000.0,Aotizhongxin
2014,8,21,8,156.0,213.0,113.0,1100.0,Aotizhongxin
2014,8,21,9,178.0,229.0,107.0,1600.0,Aotizhongxin
2014,8,21,10,171.0,272.0,76.0,1200.0,Aotizhongxin
2014,8,21,11,172.0,172.0,74.0,1600.0,Aotizhongxin
2014,8,21,12,171.0,171.0,72.0,1200.0,Aotizhongxin
2014,8,21,13,155.0,155.0,53.0,1100.0,Aotizhongxin
2014,8,21,14,159.0,183.0,51.0,1100.0,Aotizhongxin
2014,8,21,15,160.0,160.0,52.0,1200.0,Aotizhongxin
2014,8,21,16,164.0,227.0,53.0,1100.0,Aotizhongxin
2014,8,21,17,139.0,174.0,43.0,1000.0,Aotizhongxin
2014,8,21,18,140.0,181.0,42.0,1000.0,Aotizhongxin
2014,8,21,19,138.0,189.0,54.0,1100.0,Aotizhongxin
2014,8,21,20,157.0,219.0,52.0,1300.0,Aotizhongxin
2014,8,21,21,118.0,118.0,42.0,1400.0,Aotizhongxin
2014,8,21,22,20.0,27.0,31.0,700.0,Aotizhongxin
2014,8,21,23,22.0,88.0,33.0,300.0,Aotizhongxin
2014,8,22,0,27.0,27.0,38.0,300.0,Aotizhongxin
2014,8,22,1,21.0,21.0,49.0,500.0,Aotizhongxin
2014,8,22,2,22.0,32.0,65.0,700.0,Aotizhongxin
2014,8,22,3,23.0,23.0,55.0,700.0,Aotizhongxin
2014,8,22,4,23.0,23.0,53.0,500.0,Aotizhongxin
2014,8,22,5,25.0,39.0,43.0,300.0,Aotizhongxin
2014,8,22,6,27.0,40.0,43.0,200.0,Aotizhongxin
2014,8,22,7,25.0,25.0,42.0,600.0,Aotizhongxin
2014,8,22,8,24.0,24.0,46.0,600.0,Aotizhongxin
2014,8,22,9,26.0,38.0,51.0,900.0,Aotizhongxin
2014,8,22,10,29.0,62.0,57.0,800.0,Aotizhongxin
2014,8,22,11,37.0,61.0,60.0,500.0,Aotizhongxin
2014,8,22,12,42.0,56.0,68.0,600.0,Aotizhongxin
2014,8,22,13,50.0,74.0,77.0,700.0,Aotizhongxin
2014,8,22,14,62.0,97.0,84.0,800.0,Aotizhongxin
2014,8,22,15,65.0,96.0,98.0,1100.0,Aotizhongxin
2014,8,22,16,81.0,114.0,108.0,1400.0,Aotizhongxin
2014,8,22,17,81.0,118.0,97.0,900.0,Aotizhongxin
2014,8,22,18,100.0,172.0,108.0,1000.0,Aotizhongxin
2014,8,22,19,108.0,166.0,124.0,1000.0,Aotizhongxin
2014,8,22,20,115.0,189.0,140.0,1100.0,Aotizhongxin
2014,8,22,21,127.0,174.0,134.0,1200.0,Aotizhongxin
2014,8,22,22,130.0,200.0,145.0,1300.0,Aotizhongxin
2014,8,22,23,119.0,161.0,126.0,1100.0,Aotizhongxin
2014,8,23,0,109.0,124.0,124.0,1400.0,Aotizhongxin
2014,8,23,1,103.0,180.0,136.0,1200.0,Aotizhongxin
2014,8,23,2,116.0,193.0,127.0,1200.0,Aotizhongxin
2014,8,23,3,123.0,176.0,111.0,1000.0,Aotizhongxin
2014,8,23,4,105.0,132.0,102.0,900.0,Aotizhongxin
2014,8,23,5,95.0,98.0,106.0,900.0,Aotizhongxin
2014,8,23,6,94.0,110.0,104.0,800.0,Aotizhongxin
2014,8,23,7,103.0,122.0,98.0,800.0,Aotizhongxin
2014,8,23,8,110.0,158.0,92.0,900.0,Aotizhongxin
2014,8,23,9,135.0,190.0,81.0,1000.0,Aotizhongxin
2014,8,23,10,142.0,149.0,67.0,1300.0,Aotizhongxin
2014,8,23,11,141.0,141.0,54.0,1000.0,Aotizhongxin
2014,8,23,12,127.0,127.0,45.0,1000.0,Aotizhongxin
2014,8,23,13,134.0,134.0,46.0,1000.0,Aotizhongxin
2014,8,23,14,128.0,128.0,50.0,1000.0,Aotizhongxin
2014,8,23,15,102.0,102.0,43.0,800.0,Aotizhongxin
2014,8,23,16,131.0,224.0,67.0,900.0,Aotizhongxin
2014,8,23,17,128.0,188.0,60.0,900.0,Aotizhongxin
2014,8,23,18,119.0,139.0,52.0,800.0,Aotizhongxin
2014,8,23,19,113.0,113.0,44.0,800.0,Aotizhongxin
2014,8,23,20,123.0,222.0,58.0,1000.0,Aotizhongxin
2014,8,23,21,152.0,180.0,65.0,1100.0,Aotizhongxin
2014,8,23,22,163.0,235.0,69.0,1200.0,Aotizhongxin
2014,8,23,23,64.0,64.0,28.0,400.0,Aotizhongxin
2014,8,24,0,18.0,69.0,29.0,200.0,Aotizhongxin
2014,8,24,1,18.0,18.0,48.0,500.0,Aotizhongxin
2014,8,24,2,28.0,28.0,51.0,600.0,Aotizhongxin
2014,8,24,3,29.0,29.0,38.0,300.0,Aotizhongxin
2014,8,24,4,32.0,32.0,42.0,300.0,Aotizhongxin
2014,8,24,5,28.0,28.0,64.0,300.0,Aotizhongxin
2014,8,24,6,23.0,23.0,61.0,300.0,Aotizhongxin
2014,8,24,7,14.0,14.0,57.0,200.0,Aotizhongxin
2014,8,24,8,11.0,11.0,51.0,300.0,Aotizhongxin
2014,8,24,9,12.0,12.0,33.0,300.0,Aotizhongxin
2014,8,24,10,11.0,19.0,28.0,300.0,Aotizhongxin
2014,8,24,11,14.0,14.0,21.0,200.0,Aotizhongxin
2014,8,24,12,9.0,14.0,17.0,200.0,Aotizhongxin
2014,8,24,13,7.0,12.0,12.0,200.0,Aotizhongxin
2014,8,24,14,9.0,18.0,11.0,200.0,Aotizhongxin
2014,8,24,15,11.0,23.0,12.0,300.0,Aotizhongxin
2014,8,24,16,7.0,13.0,12.0,500.0,Aotizhongxin
2014,8,24,17,13.0,13.0,13.0,200.0,Aotizhongxin
2014,8,24,18,9.0,9.0,16.0,200.0,Aotizhongxin
2014,8,24,19,16.0,20.0,23.0,200.0,Aotizhongxin
2014,8,24,20,26.0,192.0,84.0,500.0,Aotizhongxin
2014,8,24,21,32.0,270.0,55.0,400.0,Aotizhongxin
2014,8,24,22,44.0,72.0,37.0,600.0,Aotizhongxin
2014,8,24,23,46.0,62.0,49.0,700.0,Aotizhongxin
2014,8,25,0,35.0,35.0,56.0,600.0,Aotizhongxin
2014,8,25,1,31.0,58.0,66.0,1200.0,Aotizhongxin
2014,8,25,2,27.0,36.0,67.0,600.0,Aotizhongxin
2014,8,25,3,31.0,94.0,66.0,400.0,Aotizhongxin
2014,8,25,4,19.0,19.0,35.0,500.0,Aotizhongxin
2014,8,25,5,19.0,41.0,58.0,300.0,Aotizhongxin
2014,8,25,6,18.0,31.0,60.0,200.0,Aotizhongxin
2014,8,25,7,17.0,17.0,64.0,300.0,Aotizhongxin
2014,8,25,8,16.0,16.0,60.0,300.0,Aotizhongxin
2014,8,25,9,14.0,28.0,44.0,300.0,Aotizhongxin
2014,8,25,10,14.0,19.0,31.0,300.0,Aotizhongxin
2014,8,25,11,,,17.0,200.0,Aotizhongxin
2014,8,25,12,3.0,5.0,11.0,100.0,Aotizhongxin
2014,8,25,13,4.0,5.0,8.0,100.0,Aotizhongxin
2014,8,25,14,5.0,5.0,9.0,200.0,Aotizhongxin
2014,8,25,15,13.0,13.0,11.0,,Aotizhongxin
2014,8,25,16,7.0,28.0,7.0,300.0,Aotizhongxin
2014,8,25,17,10.0,18.0,24.0,500.0,Aotizhongxin
2014,8,25,18,14.0,39.0,44.0,300.0,Aotizhongxin
2014,8,25,19,16.0,78.0,50.0,300.0,Aotizhongxin
2014,8,25,20,18.0,77.0,43.0,300.0,Aotizhongxin
2014,8,25,21,25.0,78.0,59.0,300.0,Aotizhongxin
2014,8,25,22,32.0,89.0,84.0,500.0,Aotizhongxin
2014,8,25,23,38.0,116.0,108.0,500.0,Aotizhongxin
2014,8,26,0,45.0,170.0,116.0,600.0,Aotizhongxin
2014,8,26,1,39.0,127.0,116.0,500.0,Aotizhongxin
2014,8,26,2,31.0,103.0,114.0,400.0,Aotizhongxin
2014,8,26,3,37.0,116.0,111.0,500.0,Aotizhongxin
2014,8,26,4,40.0,118.0,98.0,500.0,Aotizhongxin
2014,8,26,5,38.0,104.0,95.0,500.0,Aotizhongxin
2014,8,26,6,35.0,103.0,89.0,900.0,Aotizhongxin
2014,8,26,7,22.0,64.0,74.0,1600.0,Aotizhongxin
2014,8,26,8,28.0,86.0,77.0,500.0,Aotizhongxin
2014,8,26,9,22.0,70.0,62.0,600.0,Aotizhongxin
2014,8,26,10,27.0,90.0,61.0,600.0,Aotizhongxin
2014,8,26,11,26.0,71.0,54.0,500.0,Aotizhongxin
2014,8,26,12,21.0,33.0,32.0,400.0,Aotizhongxin
2014,8,26,13,18.0,31.0,13.0,,Aotizhongxin
2014,8,26,14,11.0,15.0,7.0,,Aotizhongxin
2014,8,26,15,8.0,13.0,8.0,200.0,Aotizhongxin
2014,8,26,16,11.0,31.0,,400.0,Aotizhongxin
2014,8,26,17,12.0,29.0,,400.0,Aotizhongxin
2014,8,26,18,17.0,68.0,35.0,400.0,Aotizhongxin
2014,8,26,19,24.0,78.0,55.0,400.0,Aotizhongxin
2014,8,26,20,24.0,73.0,74.0,400.0,Aotizhongxin
2014,8,26,21,25.0,94.0,111.0,500.0,Aotizhongxin
2014,8,26,22,32.0,144.0,144.0,700.0,Aotizhongxin
2014,8,26,23,40.0,160.0,144.0,900.0,Aotizhongxin
2014,8,27,0,44.0,211.0,141.0,800.0,Aotizhongxin
2014,8,27,1,39.0,118.0,136.0,900.0,Aotizhongxin
2014,8,27,2,51.0,146.0,132.0,800.0,Aotizhongxin
2014,8,27,3,56.0,192.0,130.0,800.0,Aotizhongxin
2014,8,27,4,50.0,140.0,115.0,700.0,Aotizhongxin
2014,8,27,5,39.0,107.0,105.0,700.0,Aotizhongxin
2014,8,27,6,38.0,100.0,100.0,800.0,Aotizhongxin
2014,8,27,7,25.0,57.0,72.0,1100.0,Aotizhongxin
2014,8,27,8,28.0,81.0,80.0,1100.0,Aotizhongxin
2014,8,27,9,27.0,88.0,75.0,700.0,Aotizhongxin
2014,8,27,10,25.0,75.0,60.0,500.0,Aotizhongxin
2014,8,27,11,29.0,86.0,62.0,600.0,Aotizhongxin
2014,8,27,12,39.0,96.0,61.0,600.0,Aotizhongxin
2014,8,27,13,49.0,102.0,27.0,,Aotizhongxin
2014,8,27,14,52.0,116.0,14.0,,Aotizhongxin
2014,8,27,15,54.0,135.0,16.0,300.0,Aotizhongxin
2014,8,27,16,55.0,133.0,,400.0,Aotizhongxin
2014,8,27,17,70.0,124.0,,500.0,Aotizhongxin
2014,8,27,18,72.0,131.0,30.0,500.0,Aotizhongxin
2014,8,27,19,71.0,134.0,41.0,500.0,Aotizhongxin
2014,8,27,20,73.0,148.0,60.0,600.0,Aotizhongxin
2014,8,27,21,84.0,165.0,74.0,600.0,Aotizhongxin
2014,8,27,22,87.0,169.0,86.0,700.0,Aotizhongxin
2014,8,27,23,98.0,196.0,100.0,900.0,Aotizhongxin
2014,8,28,0,104.0,244.0,128.0,1000.0,Aotizhongxin
2014,8,28,1,113.0,316.0,147.0,1000.0,Aotizhongxin
2014,8,28,2,113.0,308.0,124.0,800.0,Aotizhongxin
2014,8,28,3,113.6,244.0,111.8,800.0,Aotizhongxin
2014,8,28,4,104.0,196.0,128.0,1300.0,Aotizhongxin
2014,8,28,5,85.0,145.0,67.0,1200.0,Aotizhongxin
2014,8,28,6,68.0,106.0,50.0,900.0,Aotizhongxin
2014,8,28,7,59.0,78.0,45.0,400.0,Aotizhongxin
2014,8,28,8,56.0,82.0,49.0,500.0,Aotizhongxin
2014,8,28,9,62.0,95.0,37.0,500.0,Aotizhongxin
2014,8,28,10,62.0,83.0,38.0,500.0,Aotizhongxin
2014,8,28,11,63.0,93.0,44.0,500.0,Aotizhongxin
2014,8,28,12,68.0,94.0,58.0,700.0,Aotizhongxin
2014,8,28,13,75.0,95.0,31.0,,Aotizhongxin
2014,8,28,14,79.0,79.0,16.0,,Aotizhongxin
2014,8,28,15,79.0,108.0,21.0,300.0,Aotizhongxin
2014,8,28,16,78.3,112.2,,500.0,Aotizhongxin
2014,8,28,17,81.0,126.0,,700.0,Aotizhongxin
2014,8,28,18,79.0,124.0,40.0,600.0,Aotizhongxin
2014,8,28,19,94.0,145.0,87.0,900.0,Aotizhongxin
2014,8,28,20,98.0,116.0,114.0,1100.0,Aotizhongxin
2014,8,28,21,106.0,138.0,105.0,1300.0,Aotizhongxin
2014,8,28,22,91.0,91.0,43.0,1000.0,Aotizhongxin
2014,8,28,23,78.0,83.0,48.0,1400.0,Aotizhongxin
2014,8,29,0,60.0,60.0,52.0,1300.0,Aotizhongxin
2014,8,29,1,65.0,65.0,41.0,1000.0,Aotizhongxin
2014,8,29,2,62.0,62.0,23.0,800.0,Aotizhongxin
2014,8,29,3,68.0,68.0,24.0,1100.0,Aotizhongxin
2014,8,29,4,66.0,66.0,24.0,1200.0,Aotizhongxin
2014,8,29,5,80.0,87.0,40.0,900.0,Aotizhongxin
2014,8,29,6,89.0,96.0,50.0,1100.0,Aotizhongxin
2014,8,29,7,87.0,87.0,41.0,800.0,Aotizhongxin
2014,8,29,8,65.0,65.0,34.0,900.0,Aotizhongxin
2014,8,29,9,63.0,64.0,36.0,1300.0,Aotizhongxin
2014,8,29,10,58.0,71.0,31.0,800.0,Aotizhongxin
2014,8,29,11,60.0,75.0,29.0,600.0,Aotizhongxin
2014,8,29,12,56.0,66.0,26.0,700.0,Aotizhongxin
2014,8,29,13,59.0,62.0,31.0,700.0,Aotizhongxin
2014,8,29,14,71.0,82.0,42.0,800.0,Aotizhongxin
2014,8,29,15,82.0,102.0,53.0,900.0,Aotizhongxin
2014,8,29,16,85.0,91.0,44.0,1000.0,Aotizhongxin
2014,8,29,17,78.0,83.0,38.0,700.0,Aotizhongxin
2014,8,29,18,84.0,102.0,46.0,700.0,Aotizhongxin
2014,8,29,19,90.0,110.0,52.0,800.0,Aotizhongxin
2014,8,29,20,98.0,131.0,69.0,800.0,Aotizhongxin
2014,8,29,21,120.0,159.0,80.0,1100.0,Aotizhongxin
2014,8,29,22,122.0,163.0,96.0,1100.0,Aotizhongxin
2014,8,29,23,124.0,159.0,94.0,1000.0,Aotizhongxin
2014,8,30,0,125.0,164.0,94.0,900.0,Aotizhongxin
2014,8,30,1,132.0,144.0,79.0,900.0,Aotizhongxin
2014,8,30,2,114.0,159.0,130.0,1200.0,Aotizhongxin
2014,8,30,3,170.0,237.0,121.0,2000.0,Aotizhongxin
2014,8,30,4,158.0,158.0,99.0,1600.0,Aotizhongxin
2014,8,30,5,156.0,158.0,94.0,1700.0,Aotizhongxin
2014,8,30,6,140.0,158.0,86.0,1700.0,Aotizhongxin
2014,8,30,7,135.0,155.0,82.0,1900.0,Aotizhongxin
2014,8,30,8,133.0,152.0,81.0,1600.0,Aotizhongxin
2014,8,30,9,126.0,144.0,78.0,1400.0,Aotizhongxin
2014,8,30,10,145.0,151.0,64.0,1300.0,Aotizhongxin
2014,8,30,11,162.0,162.0,67.0,1500.0,Aotizhongxin
2014,8,30,12,156.0,169.0,71.0,2100.0,Aotizhongxin
2014,8,30,13,162.0,179.0,78.0,2100.0,Aotizhongxin
2014,8,30,14,170.0,189.0,78.0,2200.0,Aotizhongxin
2014,8,30,15,149.0,149.0,68.0,2100.0,Aotizhongxin
2014,8,30,16,139.0,140.0,64.0,2300.0,Aotizhongxin
2014,8,30,17,143.0,143.0,71.0,2200.0,Aotizhongxin
2014,8,30,18,152.0,152.0,67.0,2300.0,Aotizhongxin
2014,8,30,19,156.0,156.0,79.0,2400.0,Aotizhongxin
2014,8,30,20,159.0,159.0,83.0,1800.0,Aotizhongxin
2014,8,30,21,142.0,142.0,73.0,1400.0,Aotizhongxin
2014,8,30,22,138.0,138.0,59.0,1100.0,Aotizhongxin
2014,8,30,23,106.0,106.0,33.0,800.0,Aotizhongxin
2014,8,31,0,88.0,88.0,28.0,900.0,Aotizhongxin
2014,8,31,1,91.0,91.0,45.0,900.0,Aotizhongxin
2014,8,31,2,75.0,75.0,35.0,800.0,Aotizhongxin
2014,8,31,3,75.0,75.0,37.0,600.0,Aotizhongxin
2014,8,31,4,49.0,49.0,26.0,400.0,Aotizhongxin
2014,8,31,5,50.0,50.0,33.0,500.0,Aotizhongxin
2014,8,31,6,53.0,53.0,34.0,700.0,Aotizhongxin
2014,8,31,7,53.0,53.0,45.0,600.0,Aotizhongxin
2014,8,31,8,40.0,40.0,44.0,500.0,Aotizhongxin
2014,8,31,9,55.0,55.0,50.0,900.0,Aotizhongxin
2014,8,31,10,75.0,81.0,56.0,1300.0,Aotizhongxin
2014,8,31,11,90.0,90.0,45.0,1100.0,Aotizhongxin
2014,8,31,12,78.0,78.0,35.0,1100.0,Aotizhongxin
2014,8,31,13,66.0,66.0,29.0,900.0,Aotizhongxin
2014,8,31,14,64.0,67.0,24.0,800.0,Aotizhongxin
2014,8,31,15,73.0,74.0,23.0,900.0,Aotizhongxin
2014,8,31,16,94.0,103.0,30.0,900.0,Aotizhongxin
2014,8,31,17,88.0,105.0,33.0,800.0,Aotizhongxin
2014,8,31,18,75.0,89.0,37.0,900.0,Aotizhongxin
2014,8,31,19,61.0,63.0,30.0,600.0,Aotizhongxin
2014,8,31,20,64.0,64.0,33.0,700.0,Aotizhongxin
2014,8,31,21,75.0,75.0,44.0,900.0,Aotizhongxin
2014,8,31,22,78.0,78.0,61.0,1300.0,Aotizhongxin
2014,8,31,23,79.0,79.0,72.0,1400.0,Aotizhongxin
2014,9,1,0,76.0,76.0,54.0,1700.0,Aotizhongxin
2014,9,1,1,75.0,75.0,74.0,1500.0,Aotizhongxin
2014,9,1,2,71.0,71.0,49.0,1600.0,Aotizhongxin
2014,9,1,3,68.0,68.0,44.0,1100.0,Aotizhongxin
2014,9,1,4,77.0,77.0,50.0,1000.0,Aotizhongxin
2014,9,1,5,92.0,92.0,69.0,1300.0,Aotizhongxin
2014,9,1,6,99.0,99.0,71.0,1600.0,Aotizhongxin
2014,9,1,7,102.0,102.0,72.0,2000.0,Aotizhongxin
2014,9,1,8,100.0,111.0,76.0,2100.0,Aotizhongxin
2014,9,1,9,124.0,127.0,75.0,2000.0,Aotizhongxin
2014,9,1,10,129.0,132.0,72.0,2000.0,Aotizhongxin
2014,9,1,11,137.0,150.0,84.0,2000.0,Aotizhongxin
2014,9,1,12,145.0,145.0,87.0,2300.0,Aotizhongxin
2014,9,1,13,144.0,144.0,73.0,2100.0,Aotizhongxin
2014,9,1,14,144.0,144.0,70.0,2100.0,Aotizhongxin
2014,9,1,15,132.0,132.0,74.0,2900.0,Aotizhongxin
2014,9,1,16,153.0,153.0,74.0,2800.0,Aotizhongxin
2014,9,1,17,146.0,146.0,76.0,2600.0,Aotizhongxin
2014,9,1,18,141.0,141.0,87.0,2000.0,Aotizhongxin
2014,9,1,19,122.0,122.0,67.0,1200.0,Aotizhongxin
2014,9,1,20,132.0,132.0,93.0,1800.0,Aotizhongxin
2014,9,1,21,81.3,81.3,59.1,1200.0,Aotizhongxin
2014,9,1,22,29.0,29.0,32.0,900.0,Aotizhongxin
2014,9,1,23,23.0,23.0,36.0,800.0,Aotizhongxin
2014,9,2,0,26.0,26.0,49.0,800.0,Aotizhongxin
2014,9,2,1,33.0,33.0,64.0,700.0,Aotizhongxin
2014,9,2,2,44.0,44.0,46.0,700.0,Aotizhongxin
2014,9,2,3,45.0,45.0,23.0,600.0,Aotizhongxin
2014,9,2,4,32.0,32.0,18.0,600.0,Aotizhongxin
2014,9,2,5,27.0,27.0,24.0,900.0,Aotizhongxin
2014,9,2,6,24.0,24.0,27.0,1100.0,Aotizhongxin
2014,9,2,7,24.0,24.0,32.0,1600.0,Aotizhongxin
2014,9,2,8,24.0,24.0,52.0,1100.0,Aotizhongxin
2014,9,2,9,26.0,26.0,44.0,1100.0,Aotizhongxin
2014,9,2,10,23.0,23.0,41.0,1100.0,Aotizhongxin
2014,9,2,11,24.0,24.0,39.0,800.0,Aotizhongxin
2014,9,2,12,30.0,30.0,41.0,1100.0,Aotizhongxin
2014,9,2,13,31.0,31.0,34.0,1000.0,Aotizhongxin
2014,9,2,14,23.0,23.0,30.0,900.0,Aotizhongxin
2014,9,2,15,22.0,22.0,30.0,900.0,Aotizhongxin
2014,9,2,16,19.0,19.0,24.0,900.0,Aotizhongxin
2014,9,2,17,15.0,31.0,39.0,800.0,Aotizhongxin
2014,9,2,18,14.0,14.0,39.0,1000.0,Aotizhongxin
2014,9,2,19,13.0,26.0,39.0,900.0,Aotizhongxin
2014,9,2,20,15.0,22.0,49.0,1100.0,Aotizhongxin
2014,9,2,21,22.0,22.0,47.0,900.0,Aotizhongxin
2014,9,2,22,17.0,19.0,49.0,500.0,Aotizhongxin
2014,9,2,23,16.0,22.0,55.0,600.0,Aotizhongxin
2014,9,3,0,16.0,18.0,68.0,800.0,Aotizhongxin
2014,9,3,1,19.0,24.0,71.0,600.0,Aotizhongxin
2014,9,3,2,21.0,29.0,70.0,500.0,Aotizhongxin
2014,9,3,3,16.0,16.0,69.0,400.0,Aotizhongxin
2014,9,3,4,16.0,16.0,57.0,300.0,Aotizhongxin
2014,9,3,5,13.0,16.0,59.0,300.0,Aotizhongxin
2014,9,3,6,11.0,11.0,60.0,600.0,Aotizhongxin
2014,9,3,7,11.0,27.0,60.0,600.0,Aotizhongxin
2014,9,3,8,14.0,27.0,53.0,1000.0,Aotizhongxin
2014,9,3,9,23.0,40.0,45.0,600.0,Aotizhongxin
2014,9,3,10,21.0,21.0,31.0,600.0,Aotizhongxin
2014,9,3,11,16.0,16.0,,500.0,Aotizhongxin
2014,9,3,12,12.0,19.0,27.0,600.0,Aotizhongxin
2014,9,3,13,15.0,23.0,15.0,,Aotizhongxin
2014,9,3,14,14.0,14.0,11.0,,Aotizhongxin
2014,9,3,15,16.0,34.0,17.0,300.0,Aotizhongxin
2014,9,3,16,19.0,56.0,,300.0,Aotizhongxin
2014,9,3,17,17.0,64.0,,300.0,Aotizhongxin
2014,9,3,18,14.0,57.0,39.0,300.0,Aotizhongxin
2014,9,3,19,13.0,52.0,48.0,300.0,Aotizhongxin
2014,9,3,20,18.0,58.0,55.0,300.0,Aotizhongxin
2014,9,3,21,18.0,65.0,66.0,400.0,Aotizhongxin
2014,9,3,22,21.0,64.0,71.0,400.0,Aotizhongxin
2014,9,3,23,26.0,87.0,92.0,500.0,Aotizhongxin
2014,9,4,0,31.0,91.0,103.0,700.0,Aotizhongxin
2014,9,4,1,32.0,114.0,97.0,500.0,Aotizhongxin
2014,9,4,2,40.0,100.0,120.0,600.0,Aotizhongxin
2014,9,4,3,41.0,100.0,145.0,600.0,Aotizhongxin
2014,9,4,4,61.0,128.0,146.0,500.0,Aotizhongxin
2014,9,4,5,95.0,139.0,118.0,400.0,Aotizhongxin
2014,9,4,6,74.0,107.0,122.0,400.0,Aotizhongxin
2014,9,4,7,63.0,86.0,97.0,400.0,Aotizhongxin
2014,9,4,8,36.0,56.0,56.0,500.0,Aotizhongxin
2014,9,4,9,44.0,98.0,65.0,500.0,Aotizhongxin
2014,9,4,10,42.0,78.0,70.0,500.0,Aotizhongxin
2014,9,4,11,31.0,60.0,73.0,600.0,Aotizhongxin
2014,9,4,12,42.0,94.0,100.0,800.0,Aotizhongxin
2014,9,4,13,58.0,101.0,136.0,1000.0,Aotizhongxin
2014,9,4,14,31.0,55.0,68.0,500.0,Aotizhongxin
2014,9,4,15,25.0,57.0,36.0,400.0,Aotizhongxin
2014,9,4,16,25.0,77.0,40.0,400.0,Aotizhongxin
2014,9,4,17,30.0,203.0,46.0,400.0,Aotizhongxin
2014,9,4,18,31.0,102.0,48.0,500.0,Aotizhongxin
2014,9,4,19,30.0,110.0,48.0,500.0,Aotizhongxin
2014,9,4,20,39.0,99.0,53.0,600.0,Aotizhongxin
2014,9,4,21,57.0,144.0,68.0,600.0,Aotizhongxin
2014,9,4,22,61.0,134.0,67.0,700.0,Aotizhongxin
2014,9,4,23,59.0,143.0,55.0,700.0,Aotizhongxin
2014,9,5,0,64.0,164.0,96.0,900.0,Aotizhongxin
2014,9,5,1,71.0,206.0,137.0,900.0,Aotizhongxin
2014,9,5,2,65.0,180.0,136.0,900.0,Aotizhongxin
2014,9,5,3,80.0,161.0,126.0,900.0,Aotizhongxin
2014,9,5,4,83.0,143.0,117.0,1100.0,Aotizhongxin
2014,9,5,5,79.0,141.0,114.0,1600.0,Aotizhongxin
2014,9,5,6,75.0,149.0,105.0,1300.0,Aotizhongxin
2014,9,5,7,76.0,159.0,92.0,1000.0,Aotizhongxin
2014,9,5,8,87.0,176.0,90.0,1200.0,Aotizhongxin
2014,9,5,9,99.0,181.0,89.0,1500.0,Aotizhongxin
2014,9,5,10,110.0,178.0,81.0,1300.0,Aotizhongxin
2014,9,5,11,118.0,182.0,80.0,1200.0,Aotizhongxin
2014,9,5,12,127.0,182.0,81.0,,Aotizhongxin
2014,9,5,13,137.0,185.0,67.0,,Aotizhongxin
2014,9,5,14,135.0,174.0,51.0,1100.0,Aotizhongxin
2014,9,5,15,95.0,97.0,13.0,800.0,Aotizhongxin
2014,9,5,16,76.0,106.0,2.0,700.0,Aotizhongxin
2014,9,5,17,76.0,118.0,22.0,700.0,Aotizhongxin
2014,9,5,18,75.0,117.0,38.0,600.0,Aotizhongxin
2014,9,5,19,78.0,107.0,41.0,800.0,Aotizhongxin
2014,9,5,20,125.0,249.0,54.0,1100.0,Aotizhongxin
2014,9,5,21,156.0,179.0,46.0,1000.0,Aotizhongxin
2014,9,5,22,155.0,174.0,51.0,1000.0,Aotizhongxin
2014,9,5,23,147.0,169.0,50.0,1100.0,Aotizhongxin
2014,9,6,0,151.0,162.0,61.0,1100.0,Aotizhongxin
